"campaignid","sample","family","genus","species","length","number","range"
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Mullidae","Parupeneus","cyclostomus",NA,1,2008.26428
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Mullidae","Parupeneus","indicus",NA,1,2299.85579
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Acanthuridae","Acanthurus","grammoptilus",NA,1,4557.22091
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Caesionidae","Caesio","cuning",NA,1,2447.25367
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Caesionidae","Caesio","cuning",NA,1,2506.13574
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Carangidae","Carangoides","caeruleopinnatus",NA,1,1505.64289
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Echeneidae","Echeneis","naucrates",NA,1,7692.91421
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Pomacentridae","Chromis","weberi",NA,2,1954.36842
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Mullidae","Parupeneus","multifasciatus",NA,1,1650.73431
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Ephippidae","Platax","sp10",NA,1,7364.1326
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Scaridae","Scarus","sp3",NA,1,6234.95644
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Scaridae","Scarus","sp3",NA,1,5169.33919
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Pomacanthidae","Pomacanthus","semicirculatus",NA,1,2502.0287
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Nemipteridae","Pentapodus","emeryii",NA,1,1497.01925
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Pomacentridae","Pomacentrus","coelestis",NA,5,1575.89621
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Pomacentridae","Pomacentrus","coelestis",NA,1,1473.80664
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Pomacentridae","Pomacentrus","coelestis",NA,1,1320.9691
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Pomacentridae","Pomacentrus","coelestis",NA,1,1871.12511
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Labridae","Bodianus","bilunulatus",NA,1,1044.90673
"2015-01_Montebello.transect_stereoBRUVs","NCB621","Serranidae","Epinephelus","malabaricus",NA,1,9210.51554
"2015-01_Montebello.transect_stereoBRUVs","NCB676","Labridae","Labroides","dimidiatus",NA,1,1805.94778
"2015-01_Montebello.transect_stereoBRUVs","NCB676","Carangidae","Scomberoides","commersonnianus",NA,1,6161.24594
"2015-01_Montebello.transect_stereoBRUVs","NCB676","Carangidae","Scomberoides","commersonnianus",NA,1,6519.32863
"2015-01_Montebello.transect_stereoBRUVs","NCB676","Serranidae","Plectropomus","spp",NA,1,2215.44582
"2015-01_Montebello.transect_stereoBRUVs","NCB676","Labridae","Thalassoma","lutescens",NA,1,1314.09634
"2015-01_Montebello.transect_stereoBRUVs","NCB676","Mullidae","Parupeneus","barberinoides",NA,1,1126.46029
"2015-01_Montebello.transect_stereoBRUVs","NCB676","Labridae","Thalassoma","lunare",NA,1,1649.32192
"2015-01_Montebello.transect_stereoBRUVs","NCB676","Blenniidae","Ecsenius","bicolor",NA,1,1856.6517
"2015-01_Montebello.transect_stereoBRUVs","NCB676","Pomacanthidae","Pomacanthus","semicirculatus",NA,1,2234.40319
"2015-01_Montebello.transect_stereoBRUVs","NCB676","Lethrinidae","Lethrinus","olivaceus",NA,1,2461.87251
"2015-01_Montebello.transect_stereoBRUVs","NCB676","Lethrinidae","Lethrinus","atkinsoni",NA,1,1595.48304
"2015-01_Montebello.transect_stereoBRUVs","NCB676","Serranidae","Epinephelus","malabaricus",NA,1,1774.30773
"2015-01_Montebello.transect_stereoBRUVs","NCB676","Labridae","Choerodon","cyanodus",NA,1,2230.05336
"2015-01_Montebello.transect_stereoBRUVs","NCB676","Scaridae","Scarus","spp",NA,1,1928.9361
"2015-01_Montebello.transect_stereoBRUVs","NCB676","Pomacentridae","Dascyllus","reticulatus",NA,6,1780.85181
"2015-01_Montebello.transect_stereoBRUVs","NCB705","Labridae","Labroides","dimidiatus",NA,1,1878.53143
"2015-01_Montebello.transect_stereoBRUVs","NCB705","Pomacanthidae","Pomacanthus","semicirculatus",NA,1,3749.71749
"2015-01_Montebello.transect_stereoBRUVs","NCB705","Nemipteridae","Scolopsis","monogramma",NA,1,3951.60176
"2015-01_Montebello.transect_stereoBRUVs","NCB705","Hydrophiidae","Aipysurus","tenuis",NA,1,1397.55088
"2015-01_Montebello.transect_stereoBRUVs","NCB622","Pinguipedidae","Parapercis","xanthozona",NA,1,1677.91225
"2015-01_Montebello.transect_stereoBRUVs","NCB622","Labridae","Oxycheilinus","orientalis",NA,1,1431.65129
"2015-01_Montebello.transect_stereoBRUVs","NCB622","Pomacentridae","Amblypomacentrus","breviceps",NA,2,3996.76266
"2015-01_Montebello.transect_stereoBRUVs","NCB622","Lutjanidae","Symphorus","nematophorus",NA,1,4229.65094
"2015-01_Montebello.transect_stereoBRUVs","NCB622","Lutjanidae","Aprion","virescens",NA,1,7701.25082
"2015-01_Montebello.transect_stereoBRUVs","NCB622","Hydrophiidae","Aipysurus","laevis",NA,1,1324.3931
"2015-01_Montebello.transect_stereoBRUVs","NCB622","Labridae","Cirrhilabrus","temminckii",NA,1,1015.07292
"2015-01_Montebello.transect_stereoBRUVs","NCB654","Balistidae","Sufflamen","fraenatum",NA,1,4976.12964
"2015-01_Montebello.transect_stereoBRUVs","NCB654","Gobiidae","Unknown","sp10",NA,1,1751.41278
"2015-01_Montebello.transect_stereoBRUVs","NCB654","Blenniidae","Unknown","sp10",NA,1,1078.2504
"2015-01_Montebello.transect_stereoBRUVs","NCB654","Labridae","Cirrhilabrus","sp1",NA,1,588.13423
"2015-01_Montebello.transect_stereoBRUVs","NCB671","Labridae","Cirrhilabrus","temminckii",NA,1,864.00586
"2015-01_Montebello.transect_stereoBRUVs","NCB671","Mullidae","Parupeneus","heptacanthus",NA,1,3053.33
"2015-01_Montebello.transect_stereoBRUVs","NCB671","Nemipteridae","Pentapodus","nagasakiensis",NA,1,1496.21403
"2015-01_Montebello.transect_stereoBRUVs","NCB671","Nemipteridae","Pentapodus","nagasakiensis",NA,1,627.74944
"2015-01_Montebello.transect_stereoBRUVs","NCB671","Nemipteridae","Pentapodus","porosus",NA,1,927.11211
"2015-01_Montebello.transect_stereoBRUVs","NCB609","Rhinidae","Rhynchobatus","australiae",NA,1,1390.10079
"2015-01_Montebello.transect_stereoBRUVs","NCB635","Microdesmidae","Ptereleotris","microlepis",NA,1,3299.20663
"2015-01_Montebello.transect_stereoBRUVs","NCB635","Microdesmidae","Ptereleotris","microlepis",NA,1,4643.47213
"2015-01_Montebello.transect_stereoBRUVs","NCB635","Microdesmidae","Ptereleotris","microlepis",NA,1,3548.16625
"2015-01_Montebello.transect_stereoBRUVs","NCB635","Microdesmidae","Ptereleotris","microlepis",NA,1,3212.16554
"2015-01_Montebello.transect_stereoBRUVs","NCB635","Microdesmidae","Ptereleotris","microlepis",NA,2,3660.54797
"2015-01_Montebello.transect_stereoBRUVs","NCB635","Microdesmidae","Ptereleotris","microlepis",NA,1,6229.6429
"2015-01_Montebello.transect_stereoBRUVs","NCB635","Microdesmidae","Ptereleotris","microlepis",NA,1,4366.17884
"2015-01_Montebello.transect_stereoBRUVs","NCB635","Microdesmidae","Ptereleotris","microlepis",NA,1,3808.70683
"2015-01_Montebello.transect_stereoBRUVs","NCB635","Microdesmidae","Ptereleotris","microlepis",NA,1,3681.66422
"2015-01_Montebello.transect_stereoBRUVs","NCB635","Microdesmidae","Ptereleotris","microlepis",NA,1,3061.13587
"2015-01_Montebello.transect_stereoBRUVs","NCB635","Microdesmidae","Ptereleotris","microlepis",NA,1,3731.21135
"2015-01_Montebello.transect_stereoBRUVs","NCB635","Microdesmidae","Ptereleotris","microlepis",NA,1,3441.36956
"2015-01_Montebello.transect_stereoBRUVs","NCB635","Microdesmidae","Ptereleotris","microlepis",NA,1,3594.33822
"2015-01_Montebello.transect_stereoBRUVs","NCB635","Lutjanidae","Aprion","virescens",NA,1,7859.97673
"2015-01_Montebello.transect_stereoBRUVs","NCB635","Ephippidae","Platax","teira",NA,1,9956.61725
"2015-01_Montebello.transect_stereoBRUVs","NCB635","Hydrophiidae","Aipysurus","tenuis",NA,1,3533.98655
"2015-01_Montebello.transect_stereoBRUVs","NCB635","Serranidae","Plectropomus","spp",NA,1,6458.8733
"2015-01_Montebello.transect_stereoBRUVs","NCB635","Scombridae","Scomberomorus","spp",NA,1,9171.82684
"2015-01_Montebello.transect_stereoBRUVs","NCB635","Pomacentridae","Pomacentrus","coelestis",NA,1,4005.335
"2015-01_Montebello.transect_stereoBRUVs","NCB635","Pomacentridae","Pomacentrus","coelestis",NA,1,3957.656
"2015-01_Montebello.transect_stereoBRUVs","NCB635","Mullidae","Parupeneus","pleurostigma",NA,1,2739.35704
"2015-01_Montebello.transect_stereoBRUVs","NCB635","Labridae","Labroides","dimidiatus",NA,1,2141.49579
"2015-01_Montebello.transect_stereoBRUVs","NCB635","Hydrophiidae","Aipysurus","laevis",NA,1,1612.36937
"2015-01_Montebello.transect_stereoBRUVs","NCB635","Hydrophiidae","Aipysurus","laevis",NA,1,2266.18652
"2015-01_Montebello.transect_stereoBRUVs","NCB635","Labridae","Bodianus","bilunulatus",NA,1,2249.24704
"2015-01_Montebello.transect_stereoBRUVs","NCB610","Clupeidae","Unknown","sp1",NA,1,1679.35147
"2015-01_Montebello.transect_stereoBRUVs","NCB610","Carangidae","Decapterus","muroadsi",NA,1,1902.85637
"2015-01_Montebello.transect_stereoBRUVs","NCB610","Sillaginidae","Sillago","spp",NA,1,2024.76484
"2015-01_Montebello.transect_stereoBRUVs","NCB610","Sillaginidae","Sillago","spp",NA,1,1421.40304
"2015-01_Montebello.transect_stereoBRUVs","NCB610","Sillaginidae","Sillago","spp",NA,1,1731.37511
"2015-01_Montebello.transect_stereoBRUVs","NCB670","Nemipteridae","Pentapodus","nagasakiensis",NA,1,987.59658
"2015-01_Montebello.transect_stereoBRUVs","NCB670","Nemipteridae","Pentapodus","nagasakiensis",NA,1,1016.57021
"2015-01_Montebello.transect_stereoBRUVs","NCB670","Nemipteridae","Pentapodus","nagasakiensis",NA,1,797.22277
"2015-01_Montebello.transect_stereoBRUVs","NCB670","Nemipteridae","Pentapodus","nagasakiensis",NA,1,1307.32653
"2015-01_Montebello.transect_stereoBRUVs","NCB670","Nemipteridae","Pentapodus","nagasakiensis",NA,1,1115.2357
"2015-01_Montebello.transect_stereoBRUVs","NCB670","Carangidae","Carangoides","fulvoguttatus",NA,1,1961.1034
"2015-01_Montebello.transect_stereoBRUVs","NCB670","Tetraodontidae","Lagocephalus","sceleratus",NA,1,1119.70073
"2015-01_Montebello.transect_stereoBRUVs","NCB688","Nemipteridae","Pentapodus","porosus",NA,1,673.65592
"2015-01_Montebello.transect_stereoBRUVs","NCB688","Nemipteridae","Pentapodus","porosus",NA,3,1258.9338
"2015-01_Montebello.transect_stereoBRUVs","NCB688","Lethrinidae","Lethrinus","punctulatus",NA,2,1650.30288
"2015-01_Montebello.transect_stereoBRUVs","NCB688","Labridae","Coris","dorsomacula",NA,2,1777.84473
"2015-01_Montebello.transect_stereoBRUVs","NCB695","Carcharhinidae","Loxodon","macrorhinus",NA,1,4933.12533
"2015-01_Montebello.transect_stereoBRUVs","NCB695","Tetraodontidae","Lagocephalus","sceleratus",NA,1,1895.09749
"2015-01_Montebello.transect_stereoBRUVs","NCB695","Lethrinidae","Lethrinus","punctulatus",NA,1,3283.26402
"2015-01_Montebello.transect_stereoBRUVs","NCB695","Siganidae","Siganus","fuscescens",NA,1,3455.45764
"2015-01_Montebello.transect_stereoBRUVs","NCB695","Siganidae","Siganus","fuscescens",NA,1,2496.06956
"2015-01_Montebello.transect_stereoBRUVs","NCB695","Siganidae","Siganus","fuscescens",NA,4,3766.52764
"2015-01_Montebello.transect_stereoBRUVs","NCB650","Lethrinidae","Lethrinus","ravus",NA,1,844.77313
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Serranidae","Epinephelus","bilobatus",NA,1,3098.43208
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Mullidae","Parupeneus","cyclostomus",NA,1,2935.75121
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Lethrinidae","Lethrinus","atkinsoni",NA,3,1288.07104
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Carangidae","Alepes","vari",NA,1,4631.40763
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Carangidae","Alepes","vari",NA,1,4602.95421
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Carangidae","Alepes","vari",NA,1,4451.71178
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Chaetodontidae","Chaetodon","plebeius",NA,1,6311.64444
"2015-01_Montebello.transect_stereoBRUVs","NCB624","Chaetodontidae","Chaetodon","plebeius",NA,1,7032.25157
"2015-01_Montebello.transect_stereoBRUVs","NCB666","Atherinidae","Unknown","sp10",NA,500,1854.29839
"2015-01_Montebello.transect_stereoBRUVs","NCB666","Serranidae","Cephalopholis","boenak",NA,1,2396.66672
"2015-01_Montebello.transect_stereoBRUVs","NCB666","Caesionidae","Pterocaesio","chrysozona",NA,6,865.33247
"2015-01_Montebello.transect_stereoBRUVs","NCB666","Pinguipedidae","Parapercis","xanthozona",NA,2,2534.53817
"2015-01_Montebello.transect_stereoBRUVs","NCB666","Pomacentridae","Chromis","fumea",NA,4,3433.0143
"2015-01_Montebello.transect_stereoBRUVs","NCB666","Apogonidae","Ostorhinchus","sp2",NA,4,1606.30648
"2015-01_Montebello.transect_stereoBRUVs","NCB666","Lutjanidae","Lutjanus","lemniscatus",NA,1,2294.39975
"2015-01_Montebello.transect_stereoBRUVs","NCB666","Labridae","Coris","pictoides",NA,1,2302.59462
"2015-01_Montebello.transect_stereoBRUVs","NCB666","Serranidae","Plectropomus","spp",NA,1,3091.5669
"2015-01_Montebello.transect_stereoBRUVs","NCB666","Serranidae","Plectropomus","spp",NA,1,2630.62289
"2015-01_Montebello.transect_stereoBRUVs","NCB666","Pomacentridae","Pomacentrus","nagasakiensis",NA,1,2469.06351
"2015-01_Montebello.transect_stereoBRUVs","NCB666","Pomacentridae","Pomacentrus","nagasakiensis",NA,1,1963.30615
"2015-01_Montebello.transect_stereoBRUVs","NCB612","Nemipteridae","Nemipterus","spp",NA,1,1122.2113
"2015-01_Montebello.transect_stereoBRUVs","NCB612","Nemipteridae","Nemipterus","spp",NA,1,2111.04925
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Labridae","Stethojulis","interrupta",NA,1,2945.60481
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Pomacentridae","Pristotis","obtusirostris",NA,1,1454.6079
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Pomacentridae","Pristotis","obtusirostris",NA,1,1807.8918
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Pomacentridae","Pristotis","obtusirostris",NA,2,2387.6438
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Pomacentridae","Pristotis","obtusirostris",NA,1,1483.58294
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Pomacentridae","Chromis","fumea",NA,1,4459.62459
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Pomacentridae","Chromis","fumea",NA,1,4505.46368
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Pomacentridae","Chromis","fumea",NA,1,6078.54036
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Pomacentridae","Chromis","fumea",NA,1,5767.69397
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Pomacentridae","Chromis","fumea",NA,1,5397.36912
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Pomacentridae","Chromis","fumea",NA,1,5369.09661
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Pomacentridae","Chromis","fumea",NA,1,5897.65318
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Pomacentridae","Chromis","fumea",NA,1,5595.95548
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Pomacentridae","Chromis","fumea",NA,1,5371.26287
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Pomacentridae","Chromis","fumea",NA,3,5094.58502
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Pomacentridae","Chromis","fumea",NA,1,3126.47338
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Pomacentridae","Chromis","fumea",NA,1,6054.54251
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Pomacentridae","Chromis","fumea",NA,1,5725.85918
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Pomacentridae","Chromis","fumea",NA,1,4818.42885
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Pomacentridae","Chromis","fumea",NA,1,5379.37479
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Pomacentridae","Chromis","fumea",NA,1,3938.61338
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Pomacentridae","Chromis","fumea",NA,1,3066.26495
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Pomacentridae","Chromis","fumea",NA,1,2689.18671
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Pomacentridae","Chromis","fumea",NA,1,5772.51217
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Pomacentridae","Chromis","fumea",NA,1,5939.73279
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Pomacentridae","Chromis","fumea",NA,1,5526.73329
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Pomacentridae","Chromis","fumea",NA,1,5593.58751
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Pomacentridae","Chromis","fumea",NA,1,3897.11133
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Pomacentridae","Chromis","fumea",NA,1,3245.04058
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Tetraodontidae","Feroxodon","multistriatus",NA,1,562.57091
"2015-01_Montebello.transect_stereoBRUVs","NCB607","Ephippidae","Platax","batavianus",NA,1,8507.94342
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Balistidae","Abalistes","stellatus",NA,1,1810.48796
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Nemipteridae","Nemipterus","spp",NA,1,1690.64008
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Carangidae","Carangoides","gymnostethus",NA,1,1307.354
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Carangidae","Carangoides","gymnostethus",NA,1,1196.00093
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Carangidae","Carangoides","gymnostethus",NA,1,1121.5119
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Carangidae","Carangoides","gymnostethus",NA,1,1294.95665
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Carangidae","Carangoides","gymnostethus",NA,1,1267.15781
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Carangidae","Carangoides","gymnostethus",NA,1,2019.88254
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Carangidae","Selar","crumenophthalmus",NA,1,2991.82051
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Carangidae","Selar","crumenophthalmus",NA,1,1925.4203
"2015-01_Montebello.transect_stereoBRUVs","NCB694","Carangidae","Selar","crumenophthalmus",NA,6,2300.92242
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Pinguipedidae","Parapercis","clathrata",NA,1,1888.03971
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Labridae","Choerodon","cauteroma",NA,1,4122.96805
"2015-01_Montebello.transect_stereoBRUVs","NCB644","Scombridae","Gymnosarda","unicolor",NA,1,9692.37264
"2015-01_Montebello.transect_stereoBRUVs","NCB677","Balistidae","Sufflamen","chrysopterum",NA,1,2168.76862
"2015-01_Montebello.transect_stereoBRUVs","NCB697","Nemipteridae","Nemipterus","spp",NA,1,1646.4362
"2015-01_Montebello.transect_stereoBRUVs","NCB697","Nemipteridae","Nemipterus","spp",NA,1,1482.46575
"2015-01_Montebello.transect_stereoBRUVs","NCB697","Labridae","Iniistius","pavo",NA,1,2247.82919
"2015-01_Montebello.transect_stereoBRUVs","NCB699","Bothidae","Unknown","spp",NA,1,2143.5287
"2015-01_Montebello.transect_stereoBRUVs","NCB699","Bothidae","Unknown","spp",NA,1,2166.09973
"2015-01_Montebello.transect_stereoBRUVs","NCB699","Bothidae","Unknown","spp",NA,1,1401.83752
"2015-01_Montebello.transect_stereoBRUVs","NCB699","Echeneidae","Echeneis","naucrates",NA,1,983.45572
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Pomacentridae","Plectroglyphidodon","johnstonianus",NA,1,1314.1736
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Acanthuridae","Naso","fageni",NA,1,1918.26541
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Pomacanthidae","Centropyge","tibicen",NA,1,1603.4185
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Pomacanthidae","Centropyge","tibicen",NA,1,1332.17649
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Labridae","Halichoeres","nebulosus",NA,1,2379.76465
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Scaridae","Scarus","sp2",NA,1,3635.39274
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Balistidae","Balistoides","viridescens",NA,1,9139.97742
"2015-01_Montebello.transect_stereoBRUVs","NCB711","Cirrhitidae","Cirrhitichthys","oxycephalus",NA,1,973.86232
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Pomacentridae","Pristotis","obtusirostris",NA,1,2089.48399
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Pomacentridae","Pristotis","obtusirostris",NA,1,2195.91093
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Monacanthidae","Paramonacanthus","choirocephalus",NA,1,2008.92443
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Labridae","Anampses","lennardi",NA,1,3173.44666
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Labridae","Coris","caudimacula",NA,1,1812.07678
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Pomacentridae","Pristotis","obtusirostris",NA,1,2027.80338
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Pomacentridae","Pristotis","obtusirostris",NA,1,2956.76354
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Apogonidae","Ostorhinchus","sp3",NA,1,515.53718
"2015-01_Montebello.transect_stereoBRUVs","NCB613","Hydrophiidae","Aipysurus","tenuis",NA,1,1511.53519
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Pomacentridae","Dascyllus","trimaculatus",NA,1,5581.62413
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Serranidae","Plectropomus","spp",NA,1,3033.85824
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Scaridae","Scarus","sp3",NA,1,1835.49581
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Pomacentridae","Chromis","weberi",NA,1,4035.25667
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Pomacentridae","Chromis","weberi",NA,1,3923.56936
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Scombridae","Scomberomorus","spp",NA,1,9975.38684
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Labridae","Anampses","neoguinaicus",NA,1,2179.69674
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Balistidae","Balistapus","undulatus",NA,1,2652.99853
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Acanthuridae","Ctenochaetus","striatus",NA,1,2429.49221
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Hydrophiidae","Aipysurus","laevis",NA,1,1264.54131
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Caesionidae","Caesio","cuning",NA,1,8085.73668
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Caesionidae","Caesio","cuning",NA,1,8671.78761
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Caesionidae","Caesio","cuning",NA,1,8092.94502
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Caesionidae","Caesio","cuning",NA,1,8858.94489
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Caesionidae","Caesio","cuning",NA,1,8659.34077
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Caesionidae","Caesio","cuning",NA,1,7432.72537
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Caesionidae","Caesio","cuning",NA,20,7960.72427
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Muraenidae","Gymnothorax","thyrsoideus",NA,1,1413.55415
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Serranidae","Pseudanthias","cooperi",NA,1,2326.33056
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Serranidae","Pseudanthias","cooperi",NA,1,2758.71813
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Serranidae","Pseudanthias","cooperi",NA,1,2421.6725
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Serranidae","Pseudanthias","cooperi",NA,1,5220.34972
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Serranidae","Pseudanthias","cooperi",NA,1,2685.63136
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Serranidae","Pseudanthias","cooperi",NA,1,5328.20919
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Serranidae","Pseudanthias","cooperi",NA,1,5200.93369
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Serranidae","Pseudanthias","cooperi",NA,1,3249.01173
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Serranidae","Pseudanthias","cooperi",NA,1,3088.16671
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Serranidae","Pseudanthias","cooperi",NA,1,3285.6872
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Serranidae","Pseudanthias","cooperi",NA,1,3604.8261
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Serranidae","Pseudanthias","cooperi",NA,1,3712.80072
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Serranidae","Pseudanthias","cooperi",NA,1,5931.70651
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Serranidae","Pseudanthias","cooperi",NA,1,2375.14118
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Serranidae","Pseudanthias","cooperi",NA,1,3277.80011
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Serranidae","Pseudanthias","cooperi",NA,1,2338.41532
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Serranidae","Pseudanthias","cooperi",NA,1,4960.71368
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Serranidae","Pseudanthias","cooperi",NA,1,4126.14302
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Serranidae","Pseudanthias","cooperi",NA,1,3699.42425
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Serranidae","Pseudanthias","cooperi",NA,1,3832.28653
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Serranidae","Pseudanthias","cooperi",NA,1,4093.73999
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Serranidae","Pseudanthias","cooperi",NA,1,4220.50978
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Serranidae","Pseudanthias","cooperi",NA,1,2695.3428
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Serranidae","Pseudanthias","cooperi",NA,10,2559.4475
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Scaridae","Calotomus","carolinus",NA,1,2230.14334
"2015-01_Montebello.transect_stereoBRUVs","NCB634","Pomacentridae","Chromis","margaritifer",NA,1,2922.64678
"2015-01_Montebello.transect_stereoBRUVs","NCB639","Carcharhinidae","Loxodon","macrorhinus",NA,1,6378.41704
