"sample","filename","period","periodtime","family","genus","species","comment","maxn","project","campaignid","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"NCB672","NCB672_L67.avi","Analysis","22.89839","Labridae","Coris","dorsomacula",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.61931","20150119","8:56:00","Montebello","Fished",NA,"51.5","Matt","Yes","Yes"
"NCB672","NCB672_L67.avi","Analysis","38.23228","Labridae","Coris","pictoides",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.61931","20150119","8:56:00","Montebello","Fished",NA,"51.5","Matt","Yes","Yes"
"NCB672","NCB672_L67.avi","Analysis","13.3016","Labridae","Leptojulis","cyanopleura",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.61931","20150119","8:56:00","Montebello","Fished",NA,"51.5","Matt","Yes","Yes"
"NCB672","NCB672_L67.avi","Analysis","23.2657","Labridae","Oxycheilinus","orientalis",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.61931","20150119","8:56:00","Montebello","Fished",NA,"51.5","Matt","Yes","Yes"
"NCB672","NCB672_L67.avi","Analysis","3.14536","Lethrinidae","Gymnocranius","grandoculis",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.61931","20150119","8:56:00","Montebello","Fished",NA,"51.5","Matt","Yes","Yes"
"NCB672","NCB672_L67.avi","Analysis","32.15233","Lethrinidae","Lethrinus","ravus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.61931","20150119","8:56:00","Montebello","Fished",NA,"51.5","Matt","Yes","Yes"
"NCB672","NCB672_L67.avi","Analysis","16.76421","Lutjanidae","Lutjanus","sebae",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.61931","20150119","8:56:00","Montebello","Fished",NA,"51.5","Matt","Yes","Yes"
"NCB672","NCB672_L67.avi","Analysis","6.38053","Lutjanidae","Symphorus","nematophorus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.61931","20150119","8:56:00","Montebello","Fished",NA,"51.5","Matt","Yes","Yes"
"NCB672","NCB672_L67.avi","Analysis","1.29852","Mullidae","Parupeneus","heptacanthus",NA,3,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.61931","20150119","8:56:00","Montebello","Fished",NA,"51.5","Matt","Yes","Yes"
"NCB672","NCB672_L67.avi","Analysis","2.60093","Mullidae","Upeneus","tragula",NA,9,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.61931","20150119","8:56:00","Montebello","Fished",NA,"51.5","Matt","Yes","Yes"
"NCB672","NCB672_L67.avi","Analysis","4.87347","Nemipteridae","Pentapodus","nagasakiensis",NA,13,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.61931","20150119","8:56:00","Montebello","Fished",NA,"51.5","Matt","Yes","Yes"
"NCB672","NCB672_L67.avi","Analysis","2.59064","Nemipteridae","Pentapodus","porosus",NA,10,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.61931","20150119","8:56:00","Montebello","Fished",NA,"51.5","Matt","Yes","Yes"
"NCB672","NCB672_L67.avi","Analysis","4.84678","Pinguipedidae","Parapercis","xanthozona",NA,3,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.61931","20150119","8:56:00","Montebello","Fished",NA,"51.5","Matt","Yes","Yes"
"NCB672","NCB672_L67.avi","Analysis","44.52689","Pomacentridae","Chromis","fumea",NA,9,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.61931","20150119","8:56:00","Montebello","Fished",NA,"51.5","Matt","Yes","Yes"
"NCB672","NCB672_L67.avi","Analysis","44.56165","Pomacentridae","Pristotis","obtusirostris",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.61931","20150119","8:56:00","Montebello","Fished",NA,"51.5","Matt","Yes","Yes"
"NCB672","NCB672_L67.avi","Analysis","8.67893","Rachycentridae","Rachycentron","canadum",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.61931","20150119","8:56:00","Montebello","Fished",NA,"51.5","Matt","Yes","Yes"
"NCB672","NCB672_L67.avi","Analysis","31.58149","Tetraodontidae","Feroxodon","multistriatus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.61931","20150119","8:56:00","Montebello","Fished",NA,"51.5","Matt","Yes","Yes"
"NCB672","NCB672_L67.avi","Analysis","27.74461","Tetraodontidae","Lagocephalus","sceleratus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.346","115.61931","20150119","8:56:00","Montebello","Fished",NA,"51.5","Matt","Yes","Yes"
"NCB673","NCB673_L68.avi","Analysis","1.21399","Balistidae","Abalistes","stellatus",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.338","115.62629","20150119","9:00:00","Montebello","Fished",NA,"51.4","Todd","Yes","No"
"NCB673","NCB673_L68.avi","Analysis","18.85964","Carangidae","Seriolina","nigrofasciata",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.338","115.62629","20150119","9:00:00","Montebello","Fished",NA,"51.4","Todd","Yes","No"
"NCB673","NCB673_L68.avi","Analysis","27.23382","Fistulariidae","Fistularia","commersonii",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.338","115.62629","20150119","9:00:00","Montebello","Fished",NA,"51.4","Todd","Yes","No"
"NCB673","NCB673_L68.avi","Analysis","31.87845","Labridae","Anampses","lennardi",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.338","115.62629","20150119","9:00:00","Montebello","Fished",NA,"51.4","Todd","Yes","No"
"NCB673","NCB673_L68.avi","Analysis","56.43627","Labridae","Coris","dorsomacula",NA,3,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.338","115.62629","20150119","9:00:00","Montebello","Fished",NA,"51.4","Todd","Yes","No"
"NCB673","NCB673_L68.avi","Analysis","8.9859","Lethrinidae","Lethrinus","punctulatus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.338","115.62629","20150119","9:00:00","Montebello","Fished",NA,"51.4","Todd","Yes","No"
"NCB673","NCB673_L68.avi","Analysis","8.69617","Mullidae","Parupeneus","heptacanthus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.338","115.62629","20150119","9:00:00","Montebello","Fished",NA,"51.4","Todd","Yes","No"
"NCB673","NCB673_L68.avi","Analysis","8.41728","Nemipteridae","Nemipterus","spp",NA,5,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.338","115.62629","20150119","9:00:00","Montebello","Fished",NA,"51.4","Todd","Yes","No"
"NCB673","NCB673_L68.avi","Analysis","6.02712","Nemipteridae","Pentapodus","porosus",NA,11,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.338","115.62629","20150119","9:00:00","Montebello","Fished",NA,"51.4","Todd","Yes","No"
"NCB673","NCB673_L68.avi","Analysis","1.71254","Pinguipedidae","Parapercis","nebulosa",NA,3,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.338","115.62629","20150119","9:00:00","Montebello","Fished",NA,"51.4","Todd","Yes","No"
"NCB674","NCB674_L69.avi","Analysis","50.6391","Apogonidae","Ostorhinchus","holotaenia",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.332","115.63252","20150119","9:04:00","Montebello","Fished",NA,"52.3","Matt","Yes","Yes"
"NCB674","NCB674_L69.avi","Analysis","0.35591","Balistidae","Abalistes","stellatus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.332","115.63252","20150119","9:04:00","Montebello","Fished",NA,"52.3","Matt","Yes","Yes"
"NCB674","NCB674_L69.avi","Analysis","12.39819","Carangidae","Carangoides","gymnostethus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.332","115.63252","20150119","9:04:00","Montebello","Fished",NA,"52.3","Matt","Yes","Yes"
"NCB674","NCB674_L69.avi","Analysis","5.12678","Carangidae","Seriolina","nigrofasciata",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.332","115.63252","20150119","9:04:00","Montebello","Fished",NA,"52.3","Matt","Yes","Yes"
"NCB674","NCB674_L69.avi","Analysis","5.18934","Labridae","Choerodon","cephalotes",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.332","115.63252","20150119","9:04:00","Montebello","Fished",NA,"52.3","Matt","Yes","Yes"
"NCB674","NCB674_L69.avi","Analysis","1.21566","Labridae","Choerodon","vitta",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.332","115.63252","20150119","9:04:00","Montebello","Fished",NA,"52.3","Matt","Yes","Yes"
"NCB674","NCB674_L69.avi","Analysis","25.40672","Labridae","Coris","dorsomacula",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.332","115.63252","20150119","9:04:00","Montebello","Fished",NA,"52.3","Matt","Yes","Yes"
"NCB674","NCB674_L69.avi","Analysis","43.31152","Labridae","Oxycheilinus","orientalis",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.332","115.63252","20150119","9:04:00","Montebello","Fished",NA,"52.3","Matt","Yes","Yes"
"NCB674","NCB674_L69.avi","Analysis","6.60992","Lethrinidae","Lethrinus","punctulatus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.332","115.63252","20150119","9:04:00","Montebello","Fished",NA,"52.3","Matt","Yes","Yes"
"NCB674","NCB674_L69.avi","Analysis","0.82694","Mullidae","Parupeneus","heptacanthus",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.332","115.63252","20150119","9:04:00","Montebello","Fished",NA,"52.3","Matt","Yes","Yes"
"NCB674","NCB674_L69.avi","Analysis","15.22879","Nemipteridae","Nemipterus","spp",NA,3,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.332","115.63252","20150119","9:04:00","Montebello","Fished",NA,"52.3","Matt","Yes","Yes"
"NCB674","NCB674_L69.avi","Analysis","5.85334","Nemipteridae","Pentapodus","porosus",NA,27,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.332","115.63252","20150119","9:04:00","Montebello","Fished",NA,"52.3","Matt","Yes","Yes"
"NCB674","NCB674_L69.avi","Analysis","9.76251","Nemipteridae","Scolopsis","monogramma",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.332","115.63252","20150119","9:04:00","Montebello","Fished",NA,"52.3","Matt","Yes","Yes"
"NCB674","NCB674_L69.avi","Analysis","1.73951","Pinguipedidae","Parapercis","nebulosa",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.332","115.63252","20150119","9:04:00","Montebello","Fished",NA,"52.3","Matt","Yes","Yes"
"NCB674","NCB674_L69.avi","Analysis","43.29122","Pinguipedidae","Parapercis","snyderi",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.332","115.63252","20150119","9:04:00","Montebello","Fished",NA,"52.3","Matt","Yes","Yes"
"NCB674","NCB674_L69.avi","Analysis","0.00028","Pomacentridae","Chromis","fumea",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.332","115.63252","20150119","9:04:00","Montebello","Fished",NA,"52.3","Matt","Yes","Yes"
"NCB674","NCB674_L69.avi","Analysis","32.13982","Pomacentridae","Pristotis","obtusirostris",NA,14,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.332","115.63252","20150119","9:04:00","Montebello","Fished",NA,"52.3","Matt","Yes","Yes"
"NCB674","NCB674_L69.avi","Analysis","2.32315","Serranidae","Epinephelus","fasciatus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.332","115.63252","20150119","9:04:00","Montebello","Fished",NA,"52.3","Matt","Yes","Yes"
"NCB674","NCB674_L69.avi","Analysis","10.0047","Serranidae","Epinephelus","multinotatus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.332","115.63252","20150119","9:04:00","Montebello","Fished",NA,"52.3","Matt","Yes","Yes"
"NCB674","NCB674_L69.avi","Analysis","15.20238","Sphyraenidae","Sphyraena","forsteri",NA,8,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.332","115.63252","20150119","9:04:00","Montebello","Fished",NA,"52.3","Matt","Yes","Yes"
"NCB675","NCB675_L70.avi","Analysis","10.76629","Balistidae","Abalistes","stellatus",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.324","115.63919","20150119","9:09:00","Montebello","Fished",NA,"52.5","Matt","Yes","No"
"NCB675","NCB675_L70.avi","Analysis","8.73287","Carangidae","Carangoides","gymnostethus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.324","115.63919","20150119","9:09:00","Montebello","Fished",NA,"52.5","Matt","Yes","No"
"NCB675","NCB675_L70.avi","Analysis","8.00131","Labridae","Anampses","lennardi",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.324","115.63919","20150119","9:09:00","Montebello","Fished",NA,"52.5","Matt","Yes","No"
"NCB675","NCB675_L70.avi","Analysis","3.77432","Labridae","Choerodon","cephalotes",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.324","115.63919","20150119","9:09:00","Montebello","Fished",NA,"52.5","Matt","Yes","No"
"NCB675","NCB675_L70.avi","Analysis","1.15309","Labridae","Coris","dorsomacula",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.324","115.63919","20150119","9:09:00","Montebello","Fished",NA,"52.5","Matt","Yes","No"
"NCB675","NCB675_L70.avi","Analysis","13.99479","Lethrinidae","Lethrinus","punctulatus",NA,12,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.324","115.63919","20150119","9:09:00","Montebello","Fished",NA,"52.5","Matt","Yes","No"
"NCB675","NCB675_L70.avi","Analysis","10.7168","Lutjanidae","Lutjanus","vitta",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.324","115.63919","20150119","9:09:00","Montebello","Fished",NA,"52.5","Matt","Yes","No"
"NCB675","NCB675_L70.avi","Analysis","26.65018","Mullidae","Parupeneus","heptacanthus",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.324","115.63919","20150119","9:09:00","Montebello","Fished",NA,"52.5","Matt","Yes","No"
"NCB675","NCB675_L70.avi","Analysis","13.08138","Nemipteridae","Nemipterus","spp",NA,3,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.324","115.63919","20150119","9:09:00","Montebello","Fished",NA,"52.5","Matt","Yes","No"
"NCB675","NCB675_L70.avi","Analysis","1.16199","Nemipteridae","Pentapodus","nagasakiensis",NA,8,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.324","115.63919","20150119","9:09:00","Montebello","Fished",NA,"52.5","Matt","Yes","No"
"NCB675","NCB675_L70.avi","Analysis","14.94851","Nemipteridae","Pentapodus","porosus",NA,15,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.324","115.63919","20150119","9:09:00","Montebello","Fished",NA,"52.5","Matt","Yes","No"
"NCB675","NCB675_L70.avi","Analysis","0.46157","Pomacanthidae","Chaetodontoplus","personifer",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.324","115.63919","20150119","9:09:00","Montebello","Fished",NA,"52.5","Matt","Yes","No"
"NCB675","NCB675_L70.avi","Analysis","47.251","Priacanthidae","Priacanthus","blochii",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.324","115.63919","20150119","9:09:00","Montebello","Fished",NA,"52.5","Matt","Yes","No"
"NCB675","NCB675_L70.avi","Analysis","4.39744","Serranidae","Epinephelus","areolatus",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.324","115.63919","20150119","9:09:00","Montebello","Fished",NA,"52.5","Matt","Yes","No"
"NCB675","NCB675_L70.avi","Analysis","54.41481","Serranidae","Epinephelus","rivulatus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.324","115.63919","20150119","9:09:00","Montebello","Fished",NA,"52.5","Matt","Yes","No"
"NCB675","NCB675_L70.avi","Analysis","21.25035","Siganidae","Siganus","fuscescens",NA,3,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.324","115.63919","20150119","9:09:00","Montebello","Fished",NA,"52.5","Matt","Yes","No"
"NCB676","NCB676_L71.avi","Analysis","32.47933","Acanthuridae","Acanthurus","dussumieri",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.356","115.54955","20150119","11:45:00","Montebello","Fished",NA,"11.4","Becca","Yes","Yes"
"NCB676","NCB676_L71.avi","Analysis","20.58969","Acanthuridae","Acanthurus","grammoptilus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.356","115.54955","20150119","11:45:00","Montebello","Fished",NA,"11.4","Becca","Yes","Yes"
"NCB676","NCB676_L71.avi","Analysis","25.075","Blenniidae","Ecsenius","bicolor",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.356","115.54955","20150119","11:45:00","Montebello","Fished",NA,"11.4","Becca","Yes","Yes"
"NCB676","NCB676_L71.avi","Analysis","16.43361","Blenniidae","Plagiotremus","rhinorhynchos",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.356","115.54955","20150119","11:45:00","Montebello","Fished",NA,"11.4","Becca","Yes","Yes"
"NCB676","NCB676_L71.avi","Analysis","25.04191","Carangidae","Caranx","ignobilis",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.356","115.54955","20150119","11:45:00","Montebello","Fished",NA,"11.4","Becca","Yes","Yes"
"NCB676","NCB676_L71.avi","Analysis","5.33699","Carangidae","Scomberoides","commersonnianus",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.356","115.54955","20150119","11:45:00","Montebello","Fished",NA,"11.4","Becca","Yes","Yes"
"NCB676","NCB676_L71.avi","Analysis","38.14414","Chaetodontidae","Chaetodon","lunula",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.356","115.54955","20150119","11:45:00","Montebello","Fished",NA,"11.4","Becca","Yes","Yes"
"NCB676","NCB676_L71.avi","Analysis","33.41721","Labridae","Choerodon","cyanodus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.356","115.54955","20150119","11:45:00","Montebello","Fished",NA,"11.4","Becca","Yes","Yes"
"NCB676","NCB676_L71.avi","Analysis","28.07243","Labridae","Choerodon","schoenleinii",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.356","115.54955","20150119","11:45:00","Montebello","Fished",NA,"11.4","Becca","Yes","Yes"
"NCB676","NCB676_L71.avi","Analysis","5.22438","Labridae","Labroides","dimidiatus",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.356","115.54955","20150119","11:45:00","Montebello","Fished",NA,"11.4","Becca","Yes","Yes"
"NCB676","NCB676_L71.avi","Analysis","35.31799","Labridae","Stethojulis","interrupta",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.356","115.54955","20150119","11:45:00","Montebello","Fished",NA,"11.4","Becca","Yes","Yes"
"NCB676","NCB676_L71.avi","Analysis","18.49594","Labridae","Thalassoma","lunare",NA,3,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.356","115.54955","20150119","11:45:00","Montebello","Fished",NA,"11.4","Becca","Yes","Yes"
"NCB676","NCB676_L71.avi","Analysis","14.45886","Labridae","Thalassoma","lutescens",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.356","115.54955","20150119","11:45:00","Montebello","Fished",NA,"11.4","Becca","Yes","Yes"
"NCB676","NCB676_L71.avi","Analysis","30.66752","Lethrinidae","Lethrinus","atkinsoni",NA,5,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.356","115.54955","20150119","11:45:00","Montebello","Fished",NA,"11.4","Becca","Yes","Yes"
"NCB676","NCB676_L71.avi","Analysis","27.2252","Lethrinidae","Lethrinus","olivaceus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.356","115.54955","20150119","11:45:00","Montebello","Fished",NA,"11.4","Becca","Yes","Yes"
"NCB676","NCB676_L71.avi","Analysis","6.19284","Lutjanidae","Lutjanus","carponotatus",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.356","115.54955","20150119","11:45:00","Montebello","Fished",NA,"11.4","Becca","Yes","Yes"
"NCB676","NCB676_L71.avi","Analysis","7.03952","Lutjanidae","Symphorus","nematophorus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.356","115.54955","20150119","11:45:00","Montebello","Fished",NA,"11.4","Becca","Yes","Yes"
"NCB676","NCB676_L71.avi","Analysis","2.57284","Monacanthidae","Oxymonacanthus","longirostris",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.356","115.54955","20150119","11:45:00","Montebello","Fished",NA,"11.4","Becca","Yes","Yes"
"NCB676","NCB676_L71.avi","Analysis","14.86677","Mullidae","Parupeneus","barberinoides",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.356","115.54955","20150119","11:45:00","Montebello","Fished",NA,"11.4","Becca","Yes","Yes"
"NCB676","NCB676_L71.avi","Analysis","19.90485","Pomacanthidae","Pomacanthus","semicirculatus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.356","115.54955","20150119","11:45:00","Montebello","Fished",NA,"11.4","Becca","Yes","Yes"
"NCB676","NCB676_L71.avi","Analysis","42.07","Pomacentridae","Dascyllus","reticulatus",NA,14,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.356","115.54955","20150119","11:45:00","Montebello","Fished",NA,"11.4","Becca","Yes","Yes"
"NCB676","NCB676_L71.avi","Analysis","23.016","Pomacentridae","Pomacentrus","coelestis",NA,75,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.356","115.54955","20150119","11:45:00","Montebello","Fished",NA,"11.4","Becca","Yes","Yes"
"NCB676","NCB676_L71.avi","Analysis","44.37841","Pomacentridae","Pomacentrus","nagasakiensis",NA,3,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.356","115.54955","20150119","11:45:00","Montebello","Fished",NA,"11.4","Becca","Yes","Yes"
"NCB676","NCB676_L71.avi","Analysis","12.44685","Scaridae","Scarus","ghobban",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.356","115.54955","20150119","11:45:00","Montebello","Fished",NA,"11.4","Becca","Yes","Yes"
"NCB676","NCB676_L71.avi","Analysis","38.07101","Scaridae","Scarus","spp",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.356","115.54955","20150119","11:45:00","Montebello","Fished",NA,"11.4","Becca","Yes","Yes"
"NCB676","NCB676_L71.avi","Analysis","31.88484","Serranidae","Epinephelus","malabaricus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.356","115.54955","20150119","11:45:00","Montebello","Fished",NA,"11.4","Becca","Yes","Yes"
"NCB676","NCB676_L71.avi","Analysis","11.71668","Serranidae","Plectropomus","spp",NA,2,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.356","115.54955","20150119","11:45:00","Montebello","Fished",NA,"11.4","Becca","Yes","Yes"
"NCB677","NCB677_L72.avi","Analysis","5.94509","Balistidae","Sufflamen","chrysopterum",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.352","115.55063","20150119","11:47:00","Montebello","Fished",NA,"35","Matt","Yes","Yes"
"NCB677","NCB677_L72.avi","Analysis","9.09462","Carangidae","Carangoides","ferdau",NA,3,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.352","115.55063","20150119","11:47:00","Montebello","Fished",NA,"35","Matt","Yes","Yes"
"NCB677","NCB677_L72.avi","Analysis","9.13772","Carangidae","Carangoides","fulvoguttatus",NA,5,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.352","115.55063","20150119","11:47:00","Montebello","Fished",NA,"35","Matt","Yes","Yes"
"NCB677","NCB677_L72.avi","Analysis","9.16553","Carangidae","Gnathanodon","speciosus",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.352","115.55063","20150119","11:47:00","Montebello","Fished",NA,"35","Matt","Yes","Yes"
"NCB677","NCB677_L72.avi","Analysis","18.01602","Chaetodontidae","Chaetodon","assarius",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.352","115.55063","20150119","11:47:00","Montebello","Fished",NA,"35","Matt","Yes","Yes"
"NCB677","NCB677_L72.avi","Analysis","0.08286","Labridae","Anampses","lennardi",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.352","115.55063","20150119","11:47:00","Montebello","Fished",NA,"35","Matt","Yes","Yes"
"NCB677","NCB677_L72.avi","Analysis","2.00227","Labridae","Choerodon","jordani",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.352","115.55063","20150119","11:47:00","Montebello","Fished",NA,"35","Matt","Yes","Yes"
"NCB677","NCB677_L72.avi","Analysis","39.42653","Labridae","Choerodon","schoenleinii",NA,1,"Pilbara Marine Conservation Partnership","2015-01_Montebello.transect_stereoBRUVs","-20.352","115.55063","20150119","11:47:00","Montebello","Fished",NA,"35","Matt","Yes","Yes"
