"id","campaignid","sample","family","genus","species","length","range","project","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","comment"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Nemipteridae","Pentapodus","emeryii",233.68494,2194.66255,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Nemipteridae","Scolopsis","monogramma",322.38064,2797.05292,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",46.90929,1057.53988,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",56.9725,1664.76427,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",62.74457,1330.61638,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",55.93451,1299.03586,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",46.26008,2013.08351,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",48.86804,1388.97249,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",50.47282,1383.58111,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",47.96183,1654.0461,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",53.76407,1608.97481,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",40.2955,1146.42987,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",39.42683,1468.65351,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",65.97602,1872.9491,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",45.12885,1798.4339,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",41.08379,1963.75742,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",47.61923,1890.97663,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",57.4078,2104.46193,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",52.55581,1683.35311,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",53.69414,1708.02875,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",58.01461,1760.38433,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",61.70746,1884.17157,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",46.45017,1974.05084,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",38.68738,2046.71974,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",42.85006,1982.93626,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",43.35755,2048.68529,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",48.85937,1893.45544,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",36.70194,1754.49861,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",58.32826,2130.74127,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",64.64115,1405.46118,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",46.88273,1442.35197,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",46.1506,1619.81337,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",50.13612,1760.76202,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",48.86586,2135.11524,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",49.64358,1416.24346,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","coelestis",55.03209,1425.06459,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Pomacentridae","Pomacentrus","nagasakiensis",47.93759,1369.99525,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Scombridae","Scomberomorus","spp",437.2246,2777.06719,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Serranidae","Epinephelus","bilobatus",337.19541,2701.7671,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB521","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB521","Serranidae","Epinephelus","rivulatus",289.7096,1836.43619,"Pilbara Marine Conservation Partnership",-20.61335667,115.4360017,20141029,"8:12:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB522","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB522","Balistidae","Sufflamen","chrysopterum",171.5832,2509.31616,"Pilbara Marine Conservation Partnership",-20.60826167,115.436625,20141029,"8:15:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB522","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB522","Carangidae","Atule","mate",230.64815,2113.19953,"Pilbara Marine Conservation Partnership",-20.60826167,115.436625,20141029,"8:15:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB522","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB522","Carangidae","Carangoides","fulvoguttatus",344.09864,1796.87656,"Pilbara Marine Conservation Partnership",-20.60826167,115.436625,20141029,"8:15:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB522","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB522","Carangidae","Carangoides","fulvoguttatus",323.84689,1589.84316,"Pilbara Marine Conservation Partnership",-20.60826167,115.436625,20141029,"8:15:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB522","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB522","Carangidae","Carangoides","fulvoguttatus",306.04774,1952.2103,"Pilbara Marine Conservation Partnership",-20.60826167,115.436625,20141029,"8:15:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB522","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB522","Carangidae","Caranx","ignobilis",886.45589,2217.44552,"Pilbara Marine Conservation Partnership",-20.60826167,115.436625,20141029,"8:15:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB522","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB522","Carangidae","Caranx","ignobilis",859.78626,2706.06798,"Pilbara Marine Conservation Partnership",-20.60826167,115.436625,20141029,"8:15:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB522","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB522","Echeneidae","Echeneis","naucrates",295.6992,1608.69639,"Pilbara Marine Conservation Partnership",-20.60826167,115.436625,20141029,"8:15:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB522","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB522","Labridae","Coris","caudimacula",95.59754,1818.256,"Pilbara Marine Conservation Partnership",-20.60826167,115.436625,20141029,"8:15:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB522","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB522","Labridae","Coris","caudimacula",134.90139,1876.16775,"Pilbara Marine Conservation Partnership",-20.60826167,115.436625,20141029,"8:15:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB522","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB522","Labridae","Coris","caudimacula",78.85616,1589.81641,"Pilbara Marine Conservation Partnership",-20.60826167,115.436625,20141029,"8:15:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB522","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB522","Labridae","Coris","caudimacula",69.01514,1738.9976,"Pilbara Marine Conservation Partnership",-20.60826167,115.436625,20141029,"8:15:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB522","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB522","Labridae","Halichoeres","nebulosus",59.83842,1954.31351,"Pilbara Marine Conservation Partnership",-20.60826167,115.436625,20141029,"8:15:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB522","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB522","Labridae","Halichoeres","nebulosus",87.36575,2043.30302,"Pilbara Marine Conservation Partnership",-20.60826167,115.436625,20141029,"8:15:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
"2014-10_Montebello.sanctuaries_stereoBRUVs.NCB522","2014-10_Montebello.sanctuaries_stereoBRUVs","NCB522","Labridae","Labroides","dimidiatus",60.84359,1580.85425,"Pilbara Marine Conservation Partnership",-20.60826167,115.436625,20141029,"8:15:00","SW.Montebello","Fished","1",10.6,"Matt","Yes","Yes","NA"
